Molecule,Radical Y,Radical Z,Bond Index,Bond Type,BDE
NCCNC(=O)O,[H],N[CH]CNC(=O)O,8,C-H,89.91325457
NCCNC(=O)O,[H],NC[CH]NC(=O)O,10,C-H,91.65647458
NCCNC(=O)O,[H],NCC[N]C(=O)O,12,H-N,110.8638976
NCCNC(=O)O,[H],NCCNC([O])=O,13,H-O,112.7545822
NCCCN,[CH2]CCN,[NH2],0,C-N,86.29127263
NCCCN,[CH2]CN,[CH2]N,1,C-C,80.96623125
NCCCN,[H],[NH]CCCN,4,H-N,97.7797074
NCCCN,[H],N[CH]CCN,6,C-H,90.14668792
NCCCN,[H],NC[CH]CN,8,C-H,97.74142935
C=CCCC,[CH2]CC,[CH]=C,1,C-C,99.33906726
C=CCCC,[CH2]C,[CH2]C=C,2,C-C,74.23870726
C=CCCC,[CH2]CC=C,[CH3],3,C-C,89.60326513
C=CCCC,[H],[CH]=CCCC,4,C-H,109.532951
C=CCCC,[H],C=[C]CCC,6,C-H,105.6085097
C=CCCC,[H],C=C[CH]CC,7,C-H,84.13828925
C=CCCC,[H],C=CC[CH]C,9,C-H,97.34358864
C=CCCC,[H],[CH2]CCC=C,11,C-H,100.0487799
C=COCC(C)C,CC(C)C[O],[CH]=C,1,C-O,101.5215436
C=COCC(C)C,C=C[O],[CH2]C(C)C,2,C-O,68.4267189
C=COCC(C)C,C[CH]C,[CH2]OC=C,3,C-C,87.34486024
C=COCC(C)C,C=COC[CH]C,[CH3],4,C-C,89.13828096
C=COCC(C)C,[H],[CH]=COCC(C)C,6,C-H,115.6837942
C=COCC(C)C,[H],C=[C]OCC(C)C,8,C-H,108.3438214
C=COCC(C)C,[H],C=CO[CH]C(C)C,9,C-H,96.94763046
C=COCC(C)C,[H],C=COC[C](C)C,11,C-H,96.07602046
CCNCCCCNCC,[CH2]NCCCCNCC,[CH3],0,C-C,82.08947236
CCNCCCCNCC,[CH2]C,CCNCCCC[NH],1,C-N,81.88804197
CCNCCCCNCC,[CH2]CCCNCC,CC[NH],2,C-N,83.7097006
CCNCCCCNCC,[CH2]CCNCC,[CH2]NCC,3,C-C,81.40737008
CCNCCCCNCC,[CH2]CNCC,[CH2]CNCC,4,C-C,88.66827672
CCNCCCCNCC,[H],[CH2]CNCCCCNCC,9,C-H,100.264643
CCNCCCCNCC,[H],C[CH]NCCCCNCC,12,C-H,90.10903738
CCNCCCCNCC,[H],CC[N]CCCCNCC,14,H-N,92.72700493
CCNCCCCNCC,[H],CCN[CH]CCCNCC,15,C-H,91.3998234
CCNCCCCNCC,[H],CCNC[CH]CCNCC,17,C-H,96.2391728
C=CCCC(C)=O,[CH2]CC(C)=O,[CH]=C,1,C-C,99.31961448
C=CCCC(C)=O,[CH2]C(C)=O,[CH2]C=C,2,C-C,69.68926701
C=CCCC(C)=O,C[C]=O,[CH2]CC=C,3,C-C,84.02408261
C=CCCC(C)=O,C=CCC[C]=O,[CH3],4,C-C,85.81938586
C=CCCC(C)=O,[H],[CH]=CCCC(C)=O,6,C-H,109.6866907
C=CCCC(C)=O,[H],C=[C]CCC(C)=O,8,C-H,105.7747996
C=CCCC(C)=O,[H],C=CC[CH]C(C)=O,11,C-H,90.38325882
C=CCCC(C)=O,[H],[CH2]C(=O)CCC=C,13,C-H,95.05318079
C[C@@H]1CCCCN1,[H],[CH2][C@@H]1CCCCN1,7,C-H,100.5495321
C[C@@H]1CCCCN1,[H],C[C@@H]1[CH]CCCN1,11,C-H,98.18319569
C[C@@H]1CCCCN1,[H],C[C@@H]1C[CH]CCN1,13,C-H,97.10388021
C[C@@H]1CCCCN1,[H],C[C@@H]1CC[CH]CN1,15,C-H,98.04890876
C[C@@H]1CCCCN1,[H],C[C@@H]1CCC[CH]N1,17,C-H,89.77457509
C[C@@H]1CCCCN1,[H],C[C@@H]1CCCC[N]1,19,H-N,98.25661424
CCCCC(=O)O,[CH2]CCC(=O)O,[CH3],0,C-C,89.40936485
CCCCC(=O)O,[CH2]CC(=O)O,[CH2]C,1,C-C,87.96609415
CCCCC(=O)O,[CH2]C(=O)O,[CH2]CC,2,C-C,85.39769981
CCCCC(=O)O,O=[C]O,[CH2]CCC,3,C-C,95.07702614
CCCCC(=O)O,CCCC[C]=O,[OH],5,C-O,112.0693423
CCCCC(=O)O,[H],[CH2]CCCC(=O)O,6,C-H,99.60324855
CCCCC(=O)O,[H],C[CH]CCC(=O)O,9,C-H,97.09258504
CCCCC(=O)O,[H],CC[CH]CC(=O)O,11,C-H,98.03259353
CCCCC(=O)O,[H],CCC[CH]C(=O)O,13,C-H,92.20052488
CCCCC(=O)O,[H],CCCCC([O])=O,15,H-O,113.0049583
COCCN,NCC[O],[CH3],0,C-O,85.31926118
COCCN,C[O],[CH2]CN,1,C-O,86.89744632
COCCN,[CH2]N,[CH2]OC,2,C-C,80.22137807
COCCN,[CH2]COC,[NH2],3,C-N,88.6877295
COCCN,[H],[CH2]OCCN,4,C-H,95.36191522
COCCN,[H],CO[CH]CN,7,C-H,94.4193967
COCCN,[H],COC[CH]N,9,C-H,90.74909656
COCCN,[H],COCC[NH],11,H-N,100.5438845
COCCO,[O]CCO,[CH3],0,C-O,85.22701736
COCCO,C[O],[CH2]CO,1,C-O,87.63163185
COCCO,[CH2]O,[CH2]OC,2,C-C,85.42531021
COCCO,[CH2]COC,[OH],3,C-O,97.64165542
COCCO,[H],[CH2]OCCO,4,C-H,95.72524293
COCCO,[H],CO[CH]CO,7,C-H,95.64743182
COCCO,[H],COC[CH]O,9,C-H,94.10375968
COCCO,[H],COCC[O],11,H-O,104.6942291
CCN=C=O,[CH2]N=C=O,[CH3],0,C-C,83.58733635
CCN=C=O,[CH2]C,[N]=C=O,1,C-N,92.98177358
CCN=C=O,[H],[CH2]CN=C=O,4,C-H,101.6765383
COCOC,COC[O],[CH3],0,C-O,84.24057321
COCOC,C[O],[CH2]OC,1,C-O,89.11255309
COCOC,[H],[CH2]OCOC,4,C-H,95.91977072
COCOC,[H],CO[CH]OC,7,C-H,95.76352098
O[C@@H]1CCCNC1,[H],[O][C@@H]1CCCNC1,7,H-O,101.6734007
O[C@@H]1CCCNC1,[H],O[C@@H]1[CH]CCNC1,9,C-H,97.97235266
O[C@@H]1CCCNC1,[H],O[C@@H]1C[CH]CNC1,11,C-H,97.56509932
O[C@@H]1CCCNC1,[H],O[C@@H]1CC[CH]NC1,13,C-H,90.73152631
O[C@@H]1CCCNC1,[H],O[C@@H]1CCC[N]C1,15,H-N,93.99331809
O[C@@H]1CCCNC1,[H],O[C@H]1[CH]NCCC1,16,C-H,91.43559141
C=CCCCN,[CH2]CCN,[CH]=C,1,C-C,99.15646214
C=CCCCN,[CH2]CN,[CH2]C=C,2,C-C,74.51606624
C=CCCCN,[CH2]CC=C,[CH2]N,3,C-C,81.36909203
C=CCCCN,[CH2]CCC=C,[NH2],4,C-N,86.45630749
C=CCCCN,[H],[CH]=CCCCN,5,C-H,109.5831517
C=CCCCN,[H],C=[C]CCCN,7,C-H,105.6957334
C=CCCCN,[H],C=C[CH]CCN,8,C-H,83.91113099
C=CCCCN,[H],C=CC[CH]CN,10,C-H,97.56509932
C=CCCCN,[H],C=CCC[CH]N,12,C-H,90.16488568
C=CCCCN,[H],C=CCCC[NH],14,H-N,97.77217729
NNCCO,[NH]CCO,[NH2],0,N-N,66.58686252
NNCCO,[CH2]CO,[NH]N,1,C-N,69.42257569
NNCCO,[CH2]O,[CH2]NN,2,C-C,80.90912793
NNCCO,[CH2]CNN,[OH],3,C-O,96.81146101
NNCCO,[H],[NH]NCCO,4,H-N,78.55220413
NNCCO,[H],N[N]CCO,6,H-N,77.96548321
NNCCO,[H],NN[CH]CO,7,C-H,91.70981284
NNCCO,[H],NNC[CH]O,9,C-H,92.69374695
NNCCO,[H],NNCC[O],11,H-O,101.7022662
CCNCC,[CH2]NCC,[CH3],0,C-C,82.21622918
CCNCC,[CH2]C,CC[NH],1,C-N,82.6291301
CCNCC,[H],[CH2]CNCC,4,C-H,100.2866059
CCNCC,[H],C[CH]NCC,7,C-H,90.21885146
CCNCC,[H],CC[N]CC,9,H-N,93.0733899
C#CCC=C,[C]#C,[CH2]C=C,1,C-C,109.9835024
C#CCC=C,C#C[CH2],[CH]=C,2,C-C,88.36644489
C#CCC=C,[H],[C]#CCC=C,4,C-H,131.6206403
C#CCC=C,[H],C#C[CH]C=C,5,C-H,77.39507753
C#CCC=C,[H],C#CC[C]=C,7,C-H,106.6332319
C#CCC=C,[H],[CH]=CCC#C,8,C-H,109.8448229
C=COC=C,C=C[O],[CH]=C,1,C-O,79.07491913
C=COC=C,[H],[CH]=COC=C,4,C-H,113.6217996
C=COC=C,[H],C=[C]OC=C,6,C-H,107.8399317
C/C=C/CC,[CH3],[CH]=CCC,0,C-C,101.3671764
C/C=C/CC,[CH2]C,[CH]=CC,2,C-C,99.38236538
C/C=C/CC,[CH2]/C=C/C,[CH3],3,C-C,75.38767624
C/C=C/CC,[H],[CH2]/C=C/CC,4,C-H,86.74119658
C/C=C/CC,[H],C/[C]=C/CC,7,C-H,107.058683
C/C=C/CC,[H],C/C=[C]/CC,8,C-H,106.6859426
C/C=C/CC,[H],C[CH]/C=C/C,9,C-H,83.48379736
C/C=C/CC,[H],[CH2]C/C=C/C,11,C-H,100.3085687
C1CCOC1,[H],[CH]1CCOC1,5,C-H,96.48578384
C1CCOC1,[H],[CH]1CCCO1,9,C-H,92.13463643
c1cc[nH]c1,[H],[c]1cc[nH]c1,5,C-H,117.5845189
c1cc[nH]c1,[H],[c]1ccc[nH]1,7,C-H,118.0269128
c1cc[nH]c1,[H],C1=C[N]C=C1,8,H-N,96.06347028
CCCCOC(=O)CCC,[CH2]CCOC(=O)CCC,[CH3],0,C-C,89.04415461
CCCCOC(=O)CCC,[CH2]COC(=O)CCC,[CH2]C,1,C-C,88.56411022
CCCCOC(=O)CCC,[CH2]CC,[CH2]OC(=O)CCC,2,C-C,88.30745904
CCCCOC(=O)CCC,CCCC([O])=O,[CH2]CCC,3,C-O,93.44111017
CCCCOC(=O)CCC,CCCC[O],CCC[C]=O,4,C-O,102.4722197
CCCCOC(=O)CCC,CCCCO[C]=O,[CH2]CC,6,C-C,93.43985515
CCCCOC(=O)CCC,[CH2]C(=O)OCCCC,[CH2]C,7,C-C,84.86870972
CCCCOC(=O)CCC,[CH2]CC(=O)OCCCC,[CH3],8,C-C,89.51164881
CCCCOC(=O)CCC,[H],C[CH]CCOC(=O)CCC,12,C-H,96.83907141
CCCCOC(=O)CCC,[H],CC[CH]COC(=O)CCC,14,C-H,98.20139345
CCCCOC(=O)CCC,[H],CCC[CH]OC(=O)CCC,16,C-H,96.0295848
CCCCOC(=O)CCC,[H],CC[CH]C(=O)OCCCC,18,C-H,92.42140805
CCCCOC(=O)CCC,[H],C[CH]CC(=O)OCCCC,20,C-H,97.70942639
CCCCOC(=O)CCC,[H],[CH2]CCC(=O)OCCCC,22,C-H,100.190597
CCCC#N,[CH2]CC#N,[CH3],0,C-C,91.15070232
CCCC#N,[CH2]C#N,[CH2]C,1,C-C,82.84562071
CCCC#N,[H],[CH2]CCC#N,4,C-H,100.5558072
CCCC#N,[H],C[CH]CC#N,7,C-H,98.34132795
CCCC#N,[H],CC[CH]C#N,9,C-H,92.01227218
CN1CCNCC1,C1CNCC[N]1,[CH3],0,C-N,76.83784954
CN1CCNCC1,[H],[CH2]N1CCNCC1,7,C-H,87.8788704
CN1CCNCC1,[H],CN1[CH]CNCC1,10,C-H,87.09573916
CN1CCNCC1,[H],CN1C[CH]NCC1,12,C-H,87.41827879
CN1CCNCC1,[H],CN1CC[N]CC1,14,H-N,91.57489841
CN1CCOCC1,C1COCC[N]1,[CH3],0,C-N,77.52936446
CN1CCOCC1,[H],[CH2]N1CCOCC1,7,C-H,89.00524905
CN1CCOCC1,[H],CN1[CH]COCC1,10,C-H,88.00311718
CN1CCOCC1,[H],CN1C[CH]OCC1,12,C-H,91.75373847
C1=CCNC1,[H],[C]1=CCNC1,5,C-H,113.3783261
C1=CCNC1,[H],[CH]1C=CCN1,7,C-H,75.17495069
C1=CCNC1,[H],C1=CC[N]C1,9,H-N,89.92329472
CCC#C[C@H](C)O,[C]#C[C@H](C)O,[CH2]C,1,C-C,123.9436952
CCC#C[C@H](C)O,[H],[CH2]CC#C[C@H](C)O,6,C-H,101.8729486
CCC#C[C@H](C)O,[H],C[CH]C#C[C@H](C)O,9,C-H,87.30093461
CCC#C[C@H](C)O,[H],[CH2][C@H](O)C#CCC,12,C-H,102.0034705
CCC#C[C@H](C)O,[H],CCC#C[C@H](C)[O],15,H-O,105.1893337
CC(C)OCCO,C[CH]OCCO,[CH3],0,C-C,86.10427494
CC(C)OCCO,[O]CCO,C[CH]C,2,C-O,86.55357139
CC(C)OCCO,CC(C)[O],[CH2]CO,3,C-O,88.29992894
CC(C)OCCO,[CH2]O,[CH2]OC(C)C,4,C-C,84.93773571
CC(C)OCCO,[CH2]COC(C)C,[OH],5,C-O,97.95352739
CC(C)OCCO,[H],C[C](C)OCCO,9,C-H,93.5822997
CC(C)OCCO,[H],CC(C)O[CH]CO,13,C-H,95.18872274
CC(C)OCCO,[H],CC(C)OC[CH]O,15,C-H,93.94813744
CC(C)OCCO,[H],CC(C)OCC[O],17,H-O,106.3470878
CCCOC(C)=O,[CH2]COC(C)=O,[CH3],0,C-C,90.36945362
CCCOC(C)=O,[CH2]C,[CH2]OC(C)=O,1,C-C,88.23655053
CCCOC(C)=O,CC([O])=O,[CH2]CC,2,C-O,94.31962277
CCCOC(C)=O,CCC[O],C[C]=O,3,C-O,101.7066587
CCCOC(C)=O,CCCO[C]=O,[CH3],4,C-C,94.71997351
CCCOC(C)=O,[H],[CH2]CCOC(C)=O,6,C-H,100.1636141
CCCOC(C)=O,[H],C[CH]COC(C)=O,9,C-H,98.02004335
CCCOC(C)=O,[H],CC[CH]OC(C)=O,11,C-H,96.35902702
CCCOC(C)=O,[H],[CH2]C(=O)OCCC,13,C-H,97.23753962
CCON=O,[CH2]C,[O]N=O,1,C-O,60.95245921
CCON=O,CC[O],[N]=O,2,N-O,38.74679822
CCON=O,[H],[CH2]CON=O,4,C-H,101.2247318
C[C@@H]1CNCCN1,[H],[CH2][C@@H]1CNCCN1,7,C-H,101.2197117
C[C@@H]1CNCCN1,[H],C[C@@H]1[CH]NCCN1,11,C-H,90.00047833
C[C@@H]1CNCCN1,[H],C[C@@H]1C[N]CCN1,13,H-N,92.50047418
C[C@@H]1CNCCN1,[H],C[C@@H]1CN[CH]CN1,14,C-H,90.03812887
C[C@@H]1CNCCN1,[H],C[C@@H]1CNC[CH]N1,16,C-H,89.8661914
C[C@@H]1CNCCN1,[H],C[C@@H]1CNCC[N]1,18,H-N,92.49859165
CNCCN,[CH3],[NH]CCN,0,C-N,82.38126405
CNCCN,[CH2]CN,C[NH],1,C-N,84.16589964
CNCCN,[CH2]NC,[CH2]N,2,C-C,75.06701914
CNCCN,[CH2]CNC,[NH2],3,C-N,87.80419683
CNCCN,[H],[CH2]NCCN,4,C-H,92.99118622
CNCCN,[H],C[N]CCN,7,H-N,92.75587034
CNCCN,[H],CN[CH]CN,8,C-H,88.73604769
CNCCN,[H],CNC[CH]N,10,C-H,90.41965434
CNCCN,[H],CNCC[NH],12,H-N,100.6932317
CC(C)NCCO,C[CH]NCCO,[CH3],0,C-C,82.28839271
CC(C)NCCO,C[CH]C,[NH]CCO,2,C-N,82.18924629
CC(C)NCCO,[CH2]CO,CC(C)[NH],3,C-N,85.7384372
CC(C)NCCO,[CH2]O,[CH2]NC(C)C,4,C-C,80.42280846
CC(C)NCCO,[CH2]CNC(C)C,[OH],5,C-O,97.70942639
CC(C)NCCO,[H],C[C](C)NCCO,9,C-H,90.35753095
CC(C)NCCO,[H],CC(C)[N]CCO,13,H-N,93.61932273
CC(C)NCCO,[H],CC(C)N[CH]CO,14,C-H,90.53511599
CC(C)NCCO,[H],CC(C)NC[CH]O,16,C-H,92.63099605
CC(C)NCCO,[H],CC(C)NCC[O],18,H-O,104.5806499
C=NCC#N,C=[N],[CH2]C#N,1,C-N,63.99713287
C=NCC#N,[H],[CH]=NCC#N,4,C-H,97.55129412
C=NCC#N,[H],C=N[CH]C#N,6,C-H,81.55295217
N#CCC#N,[H],N#C[CH]C#N,4,C-H,87.81737451
CCCNN(C)C,[CH2]CNN(C)C,[CH3],0,C-C,89.20856197
CCCNN(C)C,[CH2]C,[CH2]NN(C)C,1,C-C,80.49685452
CCCNN(C)C,[CH2]CC,CN(C)[NH],2,C-N,64.43325163
CCCNN(C)C,C[N]C,CCC[NH],3,N-N,62.01043938
CCCNN(C)C,CCCN[N]C,[CH3],4,C-N,63.59238957
CCCNN(C)C,[H],[CH2]CCNN(C)C,6,C-H,100.1040007
CCCNN(C)C,[H],C[CH]CNN(C)C,9,C-H,97.1452958
CCCNN(C)C,[H],CC[CH]NN(C)C,11,C-H,90.76164674
CCCNN(C)C,[H],CCC[N]N(C)C,13,H-N,78.43925251
CCCNN(C)C,[H],[CH2]N(C)NCCC,14,C-H,92.8292889
CCOC=O,[CH2]OC=O,[CH3],0,C-C,90.49495542
CCOC=O,[O]C=O,[CH2]C,1,C-O,95.74657824
CCOC=O,CC[O],[CH]=O,2,C-O,101.3270158
CCOC=O,[H],[CH2]COC=O,4,C-H,101.5271911
CCOC=O,[H],C[CH]OC=O,7,C-H,98.90294851
CCOC=O,[H],CCO[C]=O,9,C-H,98.10475706
CCCCC,[CH2]CCC,[CH3],0,C-C,89.16714637
CCCCC,[CH2]CC,[CH2]C,1,C-C,87.55884081
CCCCC,[H],[CH2]CCCC,4,C-H,100.0920781
CCCCC,[H],C[CH]CCC,7,C-H,97.01602895
CCCCC,[H],CC[CH]CC,9,C-H,97.32915594
N#CC[C@H](O)[C@H](O)CC#N,[H],N#C[CH][C@H](O)[C@H](O)CC#N,9,C-H,94.54364349
N#CC[C@H](O)[C@H](O)CC#N,[H],N#CC[C@H]([O])[C@H](O)CC#N,12,H-O,109.1438954
N#CC[C@H](O)[C@H](O)CC#N,[H],N#CC[C@H](O)[C@H]([O])CC#N,14,H-O,109.2097838
N#CC[C@H](O)[C@H](O)CC#N,[H],N#C[CH][C@@H](O)[C@@H](O)CC#N,15,C-H,94.58756911
C/C=C/C=C/C(=O)O,[CH3],[CH]=C/C=C/C(=O)O,0,C-C,103.8784674
C/C=C/C=C/C(=O)O,[CH]=CC(=O)O,[CH]=CC,2,C-C,118.6475192
C/C=C/C=C/C(=O)O,O=[C]O,[CH]=C/C=C/C,4,C-C,108.6889514
C/C=C/C=C/C(=O)O,[H],[CH2]/C=C/C=C/C(=O)O,7,C-H,80.65749682
C/C=C/C=C/C(=O)O,[H],C/C=[C]/C=C/C(=O)O,11,C-H,108.9499951
C/C=C/C=C/C(=O)O,[H],C/C=C/[C]=C/C(=O)O,12,C-H,109.3465808
C/C=C/C=C/C(=O)O,[H],C/C=C/C=[C]/C(=O)O,13,C-H,112.3109333
C/C=C/C=C/C(=O)O,[H],C/C=C/C=C/C([O])=O,14,H-O,112.7671324
C1OCOCO1,[H],[CH]1OCOCO1,6,C-H,94.89065596
CCCCNC,[CH2]CCNC,[CH3],0,C-C,89.18597164
CCCCNC,[CH2]CNC,[CH2]C,1,C-C,87.53185792
CCCCNC,[CH2]CC,[CH2]NC,2,C-C,80.57968571
CCCCNC,[CH2]CCC,C[NH],3,C-N,82.7753397
CCCCNC,[CH3],CCCC[NH],4,C-N,82.3850291
CCCCNC,[H],[CH2]CCCNC,5,C-H,100.1887144
CCCCNC,[H],C[CH]CCNC,8,C-H,97.03422671
CCCCNC,[H],CC[CH]CNC,10,C-H,97.40633954
CCCCNC,[H],CCC[CH]NC,12,C-H,90.18371095
CCCCNC,[H],CCCC[N]C,14,H-N,92.92216023
CCCCNC,[H],[CH2]NCCCC,15,C-H,91.34648513
C1COCCN1,[H],[CH]1COCCN1,6,C-H,90.89969872
C1COCCN1,[H],[CH]1CNCCO1,8,C-H,94.85300542
C1COCCN1,[H],C1COCC[N]1,14,H-N,93.15182852
CCCCCC(C)=O,[CH2]CCCC(C)=O,[CH3],0,C-C,88.53336228
CCCCCC(C)=O,[CH2]CCC(C)=O,[CH2]C,1,C-C,87.47663713
CCCCCC(C)=O,[CH2]CC(C)=O,[CH2]CC,2,C-C,87.8374548
CCCCCC(C)=O,[CH2]C(C)=O,[CH2]CCC,3,C-C,82.94225709
CCCCCC(C)=O,C[C]=O,[CH2]CCCC,4,C-C,83.6676575
CCCCCC(C)=O,CCCCC[C]=O,[CH3],5,C-C,85.29290581
CCCCCC(C)=O,[H],C[CH]CCCC(C)=O,10,C-H,96.45566341
CCCCCC(C)=O,[H],CC[CH]CCC(C)=O,12,C-H,97.22247941
CCCCCC(C)=O,[H],CCC[CH]CC(C)=O,14,C-H,97.65546062
CCCCCC(C)=O,[H],CCCC[CH]C(C)=O,16,C-H,89.86054382
CCCCCC(C)=O,[H],[CH2]C(=O)CCCCC,18,C-H,94.88187084
CCCCCN,[CH2]CCCN,[CH3],0,C-C,89.28637308
CCCCCN,[CH2]CCN,[CH2]C,1,C-C,87.3981985
CCCCCN,[CH2]CC,[CH2]CN,2,C-C,87.8581626
CCCCCN,[CH2]CCC,[CH2]N,3,C-C,80.95493609
CCCCCN,[CH2]CCCC,[NH2],4,C-N,86.52156843
CCCCCN,[H],[CH2]CCCCN,5,C-H,100.1360037
CCCCCN,[H],C[CH]CCCN,8,C-H,97.08003486
CCCCCN,[H],CC[CH]CCN,10,C-H,97.23816713
CCCCCN,[H],CCC[CH]CN,12,C-H,97.40884958
CCCCCN,[H],CCCC[CH]N,14,C-H,90.40020156
CCCCCN,[H],CCCCC[NH],16,H-N,98.31622759
O=C(O)Cc1ccc[nH]1,[OH],O=[C]Cc1ccc[nH]1,1,C-O,112.8963992
O=C(O)Cc1ccc[nH]1,O=[C]O,[CH2]c1ccc[nH]1,2,C-C,82.02107388
O=C(O)Cc1ccc[nH]1,[CH2]C(=O)O,[c]1ccc[nH]1,3,C-C,106.5629509
O=C(O)Cc1ccc[nH]1,[H],O=C(O)[CH]c1ccc[nH]1,10,C-H,74.39934957
CCCN=C=O,[CH2]CN=C=O,[CH3],0,C-C,91.23102347
CCCN=C=O,[CH2]C,[CH2]N=C=O,1,C-C,82.31161055
CCCN=C=O,[CH2]CC,[N]=C=O,2,C-N,93.67956359
CCCN=C=O,[H],[CH2]CCN=C=O,5,C-H,100.4409731
CCCN=C=O,[H],CC[CH]N=C=O,10,C-H,91.13752463
COCCOC,COCC[O],[CH3],0,C-O,83.90987597
COCCOC,C[O],[CH2]COC,1,C-O,85.4315853
COCCOC,[CH2]OC,[CH2]OC,2,C-C,82.61218736
COCCOC,[H],[CH2]OCCOC,5,C-H,95.47298431
COCCOC,[H],CO[CH]COC,8,C-H,94.88751842
O/C=C/CCO,[CH]=CCCO,[OH],0,C-O,109.2624946
O/C=C/CCO,[CH2]CO,[CH]=CO,2,C-C,101.2761875
O/C=C/CCO,[CH2]/C=C/O,[CH2]O,3,C-C,71.82844519
O/C=C/CCO,[CH2]C/C=C/O,[OH],4,C-O,95.61040879
O/C=C/CCO,[H],[O]/C=C/CCO,5,H-O,81.08169291
O/C=C/CCO,[H],O/[C]=C/CCO,6,C-H,107.8462068
O/C=C/CCO,[H],O/C=[C]/CCO,7,C-H,106.8114444
O/C=C/CCO,[H],O/C=C/[CH]CO,8,C-H,84.22363047
O/C=C/CCO,[H],O[CH]C/C=C/O,10,C-H,91.88990792
O/C=C/CCO,[H],[O]CC/C=C/O,12,H-O,103.783086
C[C@H](CO)N[C@H](C)CO,[CH2][C@@H](C)N[C@H](C)CO,[OH],2,C-O,96.99406613
C[C@H](CO)N[C@H](C)CO,[H],[CH2][C@H](CO)N[C@H](C)CO,8,C-H,101.0069862
C[C@H](CO)N[C@H](C)CO,[H],C[C@H]([CH]O)N[C@H](C)CO,12,C-H,92.97047842
C[C@H](CO)N[C@H](C)CO,[H],C[C@H](C[O])N[C@H](C)CO,14,H-O,105.0286914
CC(C)OCCCO,C[CH]OCCCO,[CH3],0,C-C,86.1776935
CC(C)OCCCO,[O]CCCO,C[CH]C,2,C-O,86.72362633
CC(C)OCCCO,CC(C)[O],[CH2]CCO,3,C-O,87.56448839
CC(C)OCCCO,[CH2]CO,[CH2]OC(C)C,4,C-C,87.90961834
CC(C)OCCCO,[CH2]O,[CH2]COC(C)C,5,C-C,89.3221411
CC(C)OCCCO,[CH2]CCOC(C)C,[OH],6,C-O,97.56196178
CC(C)OCCCO,[H],C[C](C)OCCCO,10,C-H,93.58794728
CC(C)OCCCO,[H],CC(C)O[CH]CCO,14,C-H,93.67642605
CC(C)OCCCO,[H],CC(C)OCC[CH]O,18,C-H,92.12020373
CC(C)OCCCO,[H],CC(C)OCCC[O],20,H-O,105.9963102
C1=CCCCC1,[H],[C]1=CCCCC1,6,C-H,107.7514529
C1=CCCCC1,[H],[CH]1C=CCCC1,8,C-H,83.40786877
C1=CCCCC1,[H],[CH]1CC=CCC1,10,C-H,97.32225334
CC(C)CCOC=O,C[CH]CCOC=O,[CH3],0,C-C,87.26202905
CC(C)CCOC=O,C[CH]C,[CH2]COC=O,2,C-C,86.69225088
CC(C)CCOC=O,[CH2]C(C)C,[CH2]OC=O,3,C-C,88.47249391
CC(C)CCOC=O,[O]C=O,[CH2]CC(C)C,4,C-O,94.78711698
CC(C)CCOC=O,CC(C)CC[O],[CH]=O,5,C-O,101.4857756
CC(C)CCOC=O,[H],C[C](C)CCOC=O,10,C-H,94.38927627
CC(C)CCOC=O,[H],CC(C)[CH]COC=O,14,C-H,98.06836154
CC(C)CCOC=O,[H],CC(C)C[CH]OC=O,16,C-H,95.73779311
CC(C)CCOC=O,[H],CC(C)CCO[C]=O,18,C-H,98.10601208
CC(C)CCON=O,C[CH]CCON=O,[CH3],0,C-C,87.25763649
CC(C)CCON=O,C[CH]C,[CH2]CON=O,2,C-C,86.98969014
CC(C)CCON=O,[CH2]CC(C)C,[O]N=O,4,C-O,60.59289655
CC(C)CCON=O,CC(C)CC[O],[N]=O,5,N-O,39.5054566
CC(C)CCON=O,[H],C[C](C)CCON=O,10,C-H,93.50009602
CC(C)CCON=O,[H],CC(C)[CH]CON=O,14,C-H,97.82551556
CC(C)CCON=O,[H],CC(C)C[CH]ON=O,16,C-H,94.78335192
CC(C)OCCC#N,C[CH]OCCC#N,[CH3],0,C-C,86.40296923
CC(C)OCCC#N,N#CCC[O],C[CH]C,2,C-O,87.62284672
CC(C)OCCC#N,CC(C)[O],[CH2]CC#N,3,C-O,87.38376579
CC(C)OCCC#N,[CH2]C#N,[CH2]OC(C)C,4,C-C,79.75827643
CC(C)OCCC#N,[H],C[C](C)OCCC#N,10,C-H,93.67517103
CC(C)OCCC#N,[H],CC(C)O[CH]CC#N,14,C-H,94.05167643
CC(C)OCCC#N,[H],CC(C)OC[CH]C#N,16,C-H,93.10602037
CC(C)CNCC(C)C,C[CH]CNCC(C)C,[CH3],0,C-C,88.07590822
CC(C)CNCC(C)C,C[CH]C,[CH2]NCC(C)C,2,C-C,79.10754959
CC(C)CNCC(C)C,[CH2]C(C)C,CC(C)C[NH],3,C-N,82.51241343
CC(C)CNCC(C)C,[H],C[C](C)CNCC(C)C,11,C-H,96.1061409
CC(C)CNCC(C)C,[H],CC(C)[CH]NCC(C)C,15,C-H,90.55519628
CC(C)CNCC(C)C,[H],CC(C)C[N]CC(C)C,17,H-N,91.96395399
CCCOC=O,[CH2]COC=O,[CH3],0,C-C,90.47362011
CCCOC=O,[CH2]C,[CH2]OC=O,1,C-C,88.6111734
CCCOC=O,[O]C=O,[CH2]CC,2,C-O,95.83631203
CCCOC=O,CCC[O],[CH]=O,3,C-O,102.1503076
