Molecule,Radical Y,Radical Z,Bond Index,Bond Type,BDE,BDFE,BDSCFE,SET
CC1CCCCC1,[H],[CH2]C1CCCCC1,C-H,7,100.3920274,,,
CC1CCCCC1,[H],C[C]1CCCCC1,C-H,10,95.50184973,,,
CC1CCCCC1,[H],CC1CC[CH]CC1,C-H,15,97.48101311,,,
Cc1ccncc1,[CH3],[c]1ccncc1,C-C,0,102.9717169,,,
Cc1ccncc1,[H],[CH2]c1ccncc1,C-H,7,90.78737461,,,
Cc1ccncc1,[H],Cc1[c]cncc1,C-H,10,112.1164055,,,
Cc1ccncc1,[H],Cc1c[c]ncc1,C-H,11,105.8745735,,,
CC(C)OC(C)C,C[CH]OC(C)C,[CH3],C-C,0,84.93836322,,,
CC(C)OC(C)C,CC(C)[O],C[CH]C,C-O,2,85.67317626,,,
CC(C)OC(C)C,[H],C[C](C)OC(C)C,C-H,9,92.08757326,,,
C[C@H](CO)O[C@H](C)CO,[CH2][C@@H](C)O[C@H](C)CO,[OH],C-O,2,98.72348093,,,
C[C@H](CO)O[C@H](C)CO,[H],C[C@H]([CH]O)O[C@H](C)CO,C-H,12,94.03473369,,,
C[C@H](CO)O[C@H](C)CO,[H],C[C@H](C[O])O[C@H](C)CO,H-O,14,105.4371997,,,
C[C@@H]1CCCNC1,[H],[CH2][C@@H]1CCCNC1,C-H,7,100.9109773,,,
C[C@@H]1CCCNC1,[H],C[C@@H]1[CH]CCNC1,C-H,11,98.88224071,,,
C[C@@H]1CCCNC1,[H],C[C@@H]1C[CH]CNC1,C-H,13,98.53020816,,,
C[C@@H]1CCCNC1,[H],C[C@@H]1CC[CH]NC1,C-H,15,90.56774646,,,
C[C@@H]1CCCNC1,[H],C[C@@H]1CCC[N]C1,H-N,17,94.30016999,,,
C[C@@H]1CCCNC1,[H],C[C@H]1[CH]NCCC1,C-H,18,92.32351664,,,
C[C@H](N)CN(C)C,C[N]C,[CH2][C@H](C)N,C-N,3,80.83068931,,,
C[C@H](N)CN(C)C,C[N]C[C@H](C)N,[CH3],C-N,4,79.00526563,,,
C[C@H](N)CN(C)C,[H],[CH2][C@H](N)CN(C)C,C-H,6,100.7151945,,,
C[C@H](N)CN(C)C,[H],C[C@H]([NH])CN(C)C,H-N,10,100.193107,,,
C[C@H](N)CN(C)C,[H],C[C@H](N)[CH]N(C)C,C-H,12,94.84233777,,,
C[C@H](N)CN(C)C,[H],[CH2]N(C)C[C@H](C)N,C-H,14,92.45466602,,,
C[C@@H]1COC(=O)O1,[H],[CH2][C@@H]1COC(=O)O1,C-H,7,102.3988011,,,
C[C@@H]1COC(=O)O1,[H],C[C@@H]1[CH]OC(=O)O1,C-H,11,96.14065389,,,
C[C@@H]1CCN[C@H](C)C1,[H],[CH2][C@@H]1CCN[C@H](C)C1,C-H,8,100.4723485,,,
C[C@@H]1CCN[C@H](C)C1,[H],C[C@@H]1[CH]CN[C@H](C)C1,C-H,12,99.14202944,,,
C[C@@H]1CCN[C@H](C)C1,[H],C[C@@H]1C[CH]N[C@H](C)C1,C-H,14,90.58092415,,,
C[C@@H]1CCN[C@H](C)C1,[H],C[C@@H]1CC[N][C@H](C)C1,H-N,16,94.7118159,,,
C[C@@H]1CCN[C@H](C)C1,[H],[CH2][C@@H]1C[C@H](C)CCN1,C-H,18,100.8262636,,,
C[C@@H]1CCN[C@H](C)C1,[H],C[C@H]1[CH][C@@H](C)NCC1,C-H,21,99.29639665,,,
CC(C)CC(C)C,C[CH]CC(C)C,[CH3],C-C,0,86.93509686,,,
CC(C)CC(C)C,C[CH]C,[CH2]C(C)C,C-C,2,85.7666751,,,
CC(C)CC(C)C,[H],C[C](C)CC(C)C,C-H,9,94.70805084,,,
CC(C)CC(C)C,[H],CC(C)[CH]C(C)C,C-H,13,97.84559584,,,
CC(C)NC(C)C,C[CH]NC(C)C,[CH3],C-C,0,80.74534808,,,
CC(C)NC(C)C,C[CH]C,CC(C)[NH],C-N,2,81.83156616,,,
CC(C)NC(C)C,[H],C[C](C)NC(C)C,C-H,9,88.55658012,,,
CC(C)NC(C)C,[H],CC(C)[N]C(C)C,H-N,13,93.59735991,,,
C[C@H](O)CN(C)C,C[N]C,[CH2][C@H](C)O,C-N,3,82.81675529,,,
C[C@H](O)CN(C)C,C[N]C[C@H](C)O,[CH3],C-N,4,79.15022021,,,
C[C@H](O)CN(C)C,[H],[CH2][C@H](O)CN(C)C,C-H,6,101.450635,,,
C[C@H](O)CN(C)C,[H],C[C@H](O)[CH]N(C)C,C-H,11,94.09999462,,,
C[C@H](O)CN(C)C,[H],[CH2]N(C)C[C@H](C)O,C-H,13,92.36179469,,,
NC(=O)CC(N)=O,NC(=O)C[C]=O,[NH2],C-N,0,104.3578842,,,
NC(=O)CC(N)=O,[H],NC(=O)[CH]C(N)=O,C-H,8,92.35300957,,,
CC[C@H](C(=O)O)C(C)C,[CH2][C@H](C(=O)O)C(C)C,[CH3],C-C,0,88.79001346,,,
CC[C@H](C(=O)O)C(C)C,CC[C@H]([C]=O)C(C)C,[OH],C-O,4,110.5193951,,,
CC[C@H](C(=O)O)C(C)C,C[CH][C@H](CC)C(=O)O,[CH3],C-C,6,87.58456867,,,
CC[C@H](C(=O)O)C(C)C,[H],[CH2]C[C@H](C(=O)O)C(C)C,C-H,8,100.0142669,,,
CC[C@H](C(=O)O)C(C)C,[H],C[CH][C@H](C(=O)O)C(C)C,C-H,11,97.26012995,,,
CC[C@H](C(=O)O)C(C)C,[H],CC[C@H](C([O])=O)C(C)C,H-O,14,112.2488099,,,
CC[C@H](C(=O)O)C(C)C,[H],CC[C@@H]([C](C)C)C(=O)O,C-H,15,94.18094328,,,
CC[C@H](CC(C)C)C(=O)O,[CH2][C@H](CC(C)C)C(=O)O,[CH3],C-C,0,90.47048257,,,
CC[C@H](CC(C)C)C(=O)O,[CH2][C@@H](CC)C(=O)O,C[CH]C,C-C,3,86.39292908,,,
CC[C@H](CC(C)C)C(=O)O,C[CH]C[C@@H](CC)C(=O)O,[CH3],C-C,4,87.8023143,,,
CC[C@H](CC(C)C)C(=O)O,CC[C@@H]([C]=O)CC(C)C,[OH],C-O,8,110.8042842,,,
CC[C@H](CC(C)C)C(=O)O,[H],[CH2]C[C@H](CC(C)C)C(=O)O,C-H,9,100.4629359,,,
CC[C@H](CC(C)C)C(=O)O,[H],C[CH][C@H](CC(C)C)C(=O)O,C-H,12,97.84057577,,,
CC[C@H](CC(C)C)C(=O)O,[H],CC[C@H]([CH]C(C)C)C(=O)O,C-H,15,98.4003138,,,
CC[C@H](CC(C)C)C(=O)O,[H],CC[C@H](C[C](C)C)C(=O)O,C-H,17,95.32802974,,,
CC(C)CC(O)CC(C)C,CC(C)C[CH]O,[CH2]C(C)C,C-C,3,84.97224871,,,
CC(C)CC(O)CC(C)C,CC(C)C[CH]CC(C)C,[OH],C-O,4,94.98540982,,,
CC(C)CC(O)CC(C)C,[H],CC(C)C[C](O)CC(C)C,C-H,18,92.62597598,,,
CC(C)CC(O)CC(C)C,[H],CC(C)CC([O])CC(C)C,H-O,19,103.6130311,,,
CC(C)C[C@H](C)O,C[CH]C[C@H](C)O,[CH3],C-C,0,86.38477147,,,
CC(C)C[C@H](C)O,[CH2][C@H](C)O,C[CH]C,C-C,2,86.65585536,,,
CC(C)C[C@H](C)O,[H],C[C](C)C[C@H](C)O,C-H,9,93.89166163,,,
CC(C)C[C@H](C)O,[H],CC(C)[CH][C@H](C)O,C-H,13,97.99180544,,,
CC(C)C[C@H](C)O,[H],[CH2][C@H](O)CC(C)C,C-H,16,100.9580405,,,
CC(C)C[C@H](C)O,[H],CC(C)C[C@H](C)[O],H-O,19,103.9669461,,,
C[C@@H]1CC=CC(=O)O1,[H],[CH2][C@@H]1CC=CC(=O)O1,C-H,8,101.9965679,,,
C[C@@H]1CC=CC(=O)O1,[H],C[C@@H]1[CH]C=CC(=O)O1,C-H,12,84.15962455,,,
C[C@@H]1CC=CC(=O)O1,[H],C[C@@H]1C[C]=CC(=O)O1,C-H,14,109.3089303,,,
C[C@@H]1CC=CC(=O)O1,[H],C[C@@H]1CC=[C]C(=O)O1,C-H,15,113.6042294,,,
CC(C)C[C@H](C)N,C[CH]C[C@H](C)N,[CH3],C-C,0,86.95517715,,,
CC(C)C[C@H](C)N,C[CH]C,[CH2][C@H](C)N,C-C,2,86.42806959,,,
CC(C)C[C@H](C)N,[H],C[C](C)C[C@H](C)N,C-H,9,94.15584292,,,
CC(C)C[C@H](C)N,[H],CC(C)[CH][C@H](C)N,C-H,13,98.274812,,,
CC(C)C[C@H](C)N,[H],[CH2][C@H](N)CC(C)C,C-H,16,100.8344212,,,
CC(C)C[C@H](C)N,[H],CC(C)C[C@H](C)[NH],H-N,19,99.14516698,,,
C[C@@H]1CCC(=O)N1,[H],[CH2][C@@H]1CCC(=O)N1,C-H,7,100.8934071,,,
C[C@@H]1CCC(=O)N1,[H],C[C@@H]1[CH]CC(=O)N1,C-H,11,96.48766637,,,
C[C@@H]1CCC(=O)N1,[H],C[C@@H]1C[CH]C(=O)N1,C-H,13,93.90609434,,,
C[C@@H]1CCC(=O)N1,[H],C[C@@H]1CCC(=O)[N]1,H-N,15,108.1919642,,,
CC1=CC(=O)N=N1,O=C1C=[C]N=N1,[CH3],C-C,0,113.9750872,,,
CC1=CC(=O)N=N1,[H],[CH2]C1=CC(=O)N=N1,C-H,7,83.15686517,,,
CC1=CC(=O)N=N1,[H],CC1=[C]C(=O)N=N1,C-H,10,119.9226175,,,
Cc1cc(C)cc(N)c1,[CH3],Cc1c[c]cc(N)c1,C-C,0,102.1697604,,,
Cc1cc(C)cc(N)c1,[NH2],Cc1c[c]cc(C)c1,C-N,6,105.5896844,,,
Cc1cc(C)cc(N)c1,[H],[CH2]c1cc(C)cc(N)c1,C-H,9,89.87623154,,,
Cc1cc(C)cc(N)c1,[H],Cc1[c]c(C)cc(N)c1,C-H,12,111.9796086,,,
Cc1cc(C)cc(N)c1,[H],Cc1cc(C)cc([NH])c1,H-N,17,92.29025867,,,
CN1CN(C)CN(C)C1,CN1C[N]CN(C)C1,[CH3],C-N,0,84.00525734,,,
CN1CN(C)CN(C)C1,[H],[CH2]N1CN(C)CN(C)C1,C-H,9,91.72299053,,,
CN1CN(C)CN(C)C1,[H],CN1[CH]N(C)CN(C)C1,C-H,12,87.38690334,,,
C=COCC,CC[O],[CH]=C,C-O,1,101.868556,,,
C=COCC,C=C[O],[CH2]C,C-O,2,67.85631322,,,
C=COCC,[CH2]OC=C,[CH3],C-C,3,90.4171443,,,
C=COCC,[H],[CH]=COCC,C-H,4,115.7496826,,,
C=COCC,[H],C=[C]OCC,C-H,6,108.3965322,,,
C=COCC,[H],[CH2]COC=C,C-H,9,101.4707153,,,
NCCNC(=O)O,O=[C]O,[NH]CCN,C-N,3,106.4757271,,,
NCCNC(=O)O,NCCN[C]=O,[OH],C-O,5,112.9497375,,,
NCCNC(=O)O,[H],[NH]CCNC(=O)O,H-N,6,105.9310493,,,
NCCNC(=O)O,[H],N[CH]CNC(=O)O,C-H,8,89.91325457,,,
NCCNC(=O)O,[H],NC[CH]NC(=O)O,C-H,10,91.65647458,,,
NCCNC(=O)O,[H],NCC[N]C(=O)O,H-N,12,110.8638976,,,
NCCNC(=O)O,[H],NCCNC([O])=O,H-O,13,112.7545822,,,
NCCCN,[CH2]CCN,[NH2],C-N,0,86.29127263,,,
NCCCN,[CH2]CN,[CH2]N,C-C,1,80.96623125,,,
NCCCN,[H],[NH]CCCN,H-N,4,97.7797074,,,
NCCCN,[H],N[CH]CCN,C-H,6,90.14668792,,,
NCCCN,[H],NC[CH]CN,C-H,8,97.74142935,,,
C=CCCC,[CH2]CC,[CH]=C,C-C,1,99.33906726,,,
C=CCCC,[CH2]C,[CH2]C=C,C-C,2,74.23870726,,,
C=CCCC,[CH2]CC=C,[CH3],C-C,3,89.60326513,,,
C=CCCC,[H],[CH]=CCCC,C-H,4,109.532951,,,
C=CCCC,[H],C=[C]CCC,C-H,6,105.6085097,,,
C=CCCC,[H],C=C[CH]CC,C-H,7,84.13828925,,,
C=CCCC,[H],C=CC[CH]C,C-H,9,97.34358864,,,
C=CCCC,[H],[CH2]CCC=C,C-H,11,100.0487799,,,
C=COCC(C)C,CC(C)C[O],[CH]=C,C-O,1,101.5215436,,,
C=COCC(C)C,C=C[O],[CH2]C(C)C,C-O,2,68.4267189,,,
C=COCC(C)C,C[CH]C,[CH2]OC=C,C-C,3,87.34486024,,,
C=COCC(C)C,C=COC[CH]C,[CH3],C-C,4,89.13828096,,,
C=COCC(C)C,[H],[CH]=COCC(C)C,C-H,6,115.6837942,,,
C=COCC(C)C,[H],C=[C]OCC(C)C,C-H,8,108.3438214,,,
C=COCC(C)C,[H],C=CO[CH]C(C)C,C-H,9,96.94763046,,,
C=COCC(C)C,[H],C=COC[C](C)C,C-H,11,96.07602046,,,
CCNCCCCNCC,[CH2]NCCCCNCC,[CH3],C-C,0,82.08947236,,,
CCNCCCCNCC,[CH2]C,CCNCCCC[NH],C-N,1,81.88804197,,,
CCNCCCCNCC,[CH2]CCCNCC,CC[NH],C-N,2,83.7097006,,,
CCNCCCCNCC,[CH2]CCNCC,[CH2]NCC,C-C,3,81.40737008,,,
CCNCCCCNCC,[CH2]CNCC,[CH2]CNCC,C-C,4,88.66827672,,,
CCNCCCCNCC,[H],[CH2]CNCCCCNCC,C-H,9,100.264643,,,
CCNCCCCNCC,[H],C[CH]NCCCCNCC,C-H,12,90.10903738,,,
CCNCCCCNCC,[H],CC[N]CCCCNCC,H-N,14,92.72700493,,,
CCNCCCCNCC,[H],CCN[CH]CCCNCC,C-H,15,91.3998234,,,
CCNCCCCNCC,[H],CCNC[CH]CCNCC,C-H,17,96.2391728,,,
C=CCCC(C)=O,[CH2]CC(C)=O,[CH]=C,C-C,1,99.31961448,,,
C=CCCC(C)=O,[CH2]C(C)=O,[CH2]C=C,C-C,2,69.68926701,,,
C=CCCC(C)=O,C[C]=O,[CH2]CC=C,C-C,3,84.02408261,,,
C=CCCC(C)=O,C=CCC[C]=O,[CH3],C-C,4,85.81938586,,,
C=CCCC(C)=O,[H],[CH]=CCCC(C)=O,C-H,6,109.6866907,,,
C=CCCC(C)=O,[H],C=[C]CCC(C)=O,C-H,8,105.7747996,,,
C=CCCC(C)=O,[H],C=CC[CH]C(C)=O,C-H,11,90.38325882,,,
C=CCCC(C)=O,[H],[CH2]C(=O)CCC=C,C-H,13,95.05318079,,,
C[C@@H]1CCCCN1,[H],[CH2][C@@H]1CCCCN1,C-H,7,100.5495321,,,
C[C@@H]1CCCCN1,[H],C[C@@H]1[CH]CCCN1,C-H,11,98.18319569,,,
C[C@@H]1CCCCN1,[H],C[C@@H]1C[CH]CCN1,C-H,13,97.10388021,,,
C[C@@H]1CCCCN1,[H],C[C@@H]1CC[CH]CN1,C-H,15,98.04890876,,,
C[C@@H]1CCCCN1,[H],C[C@@H]1CCC[CH]N1,C-H,17,89.77457509,,,
C[C@@H]1CCCCN1,[H],C[C@@H]1CCCC[N]1,H-N,19,98.25661424,,,
CCCCC(=O)O,[CH2]CCC(=O)O,[CH3],C-C,0,89.40936485,,,
CCCCC(=O)O,[CH2]CC(=O)O,[CH2]C,C-C,1,87.96609415,,,
CCCCC(=O)O,[CH2]C(=O)O,[CH2]CC,C-C,2,85.39769981,,,
CCCCC(=O)O,O=[C]O,[CH2]CCC,C-C,3,95.07702614,,,
CCCCC(=O)O,CCCC[C]=O,[OH],C-O,5,112.0693423,,,
CCCCC(=O)O,[H],[CH2]CCCC(=O)O,C-H,6,99.60324855,,,
CCCCC(=O)O,[H],C[CH]CCC(=O)O,C-H,9,97.09258504,,,
CCCCC(=O)O,[H],CC[CH]CC(=O)O,C-H,11,98.03259353,,,
CCCCC(=O)O,[H],CCC[CH]C(=O)O,C-H,13,92.20052488,,,
CCCCC(=O)O,[H],CCCCC([O])=O,H-O,15,113.0049583,,,
COCCN,NCC[O],[CH3],C-O,0,85.31926118,,,
COCCN,C[O],[CH2]CN,C-O,1,86.89744632,,,
COCCN,[CH2]N,[CH2]OC,C-C,2,80.22137807,,,
COCCN,[CH2]COC,[NH2],C-N,3,88.6877295,,,
COCCN,[H],[CH2]OCCN,C-H,4,95.36191522,,,
COCCN,[H],CO[CH]CN,C-H,7,94.4193967,,,
COCCN,[H],COC[CH]N,C-H,9,90.74909656,,,
COCCN,[H],COCC[NH],H-N,11,100.5438845,,,
COCCO,[O]CCO,[CH3],C-O,0,85.22701736,,,
COCCO,C[O],[CH2]CO,C-O,1,87.63163185,,,
COCCO,[CH2]O,[CH2]OC,C-C,2,85.42531021,,,
COCCO,[CH2]COC,[OH],C-O,3,97.64165542,,,
COCCO,[H],[CH2]OCCO,C-H,4,95.72524293,,,
COCCO,[H],CO[CH]CO,C-H,7,95.64743182,,,
COCCO,[H],COC[CH]O,C-H,9,94.10375968,,,
COCCO,[H],COCC[O],H-O,11,104.6942291,,,
CCN=C=O,[CH2]N=C=O,[CH3],C-C,0,83.58733635,,,
CCN=C=O,[CH2]C,[N]=C=O,C-N,1,92.98177358,,,
CCN=C=O,[H],[CH2]CN=C=O,C-H,4,101.6765383,,,
COCOC,COC[O],[CH3],C-O,0,84.24057321,,,
COCOC,C[O],[CH2]OC,C-O,1,89.11255309,,,
COCOC,[H],[CH2]OCOC,C-H,4,95.91977072,,,
COCOC,[H],CO[CH]OC,C-H,7,95.76352098,,,
O[C@@H]1CCCNC1,[H],[O][C@@H]1CCCNC1,H-O,7,101.6734007,,,
O[C@@H]1CCCNC1,[H],O[C@@H]1[CH]CCNC1,C-H,9,97.97235266,,,
O[C@@H]1CCCNC1,[H],O[C@@H]1C[CH]CNC1,C-H,11,97.56509932,,,
O[C@@H]1CCCNC1,[H],O[C@@H]1CC[CH]NC1,C-H,13,90.73152631,,,
O[C@@H]1CCCNC1,[H],O[C@@H]1CCC[N]C1,H-N,15,93.99331809,,,
O[C@@H]1CCCNC1,[H],O[C@H]1[CH]NCCC1,C-H,16,91.43559141,,,
C=CCCCN,[CH2]CCN,[CH]=C,C-C,1,99.15646214,,,
C=CCCCN,[CH2]CN,[CH2]C=C,C-C,2,74.51606624,,,
C=CCCCN,[CH2]CC=C,[CH2]N,C-C,3,81.36909203,,,
C=CCCCN,[CH2]CCC=C,[NH2],C-N,4,86.45630749,,,
C=CCCCN,[H],[CH]=CCCCN,C-H,5,109.5831517,,,
C=CCCCN,[H],C=[C]CCCN,C-H,7,105.6957334,,,
C=CCCCN,[H],C=C[CH]CCN,C-H,8,83.91113099,,,
C=CCCCN,[H],C=CC[CH]CN,C-H,10,97.56509932,,,
C=CCCCN,[H],C=CCC[CH]N,C-H,12,90.16488568,,,
C=CCCCN,[H],C=CCCC[NH],H-N,14,97.77217729,,,
NNCCO,[NH]CCO,[NH2],N-N,0,66.58686252,,,
NNCCO,[CH2]CO,[NH]N,C-N,1,69.42257569,,,
NNCCO,[CH2]O,[CH2]NN,C-C,2,80.90912793,,,
NNCCO,[CH2]CNN,[OH],C-O,3,96.81146101,,,
NNCCO,[H],[NH]NCCO,H-N,4,78.55220413,,,
NNCCO,[H],N[N]CCO,H-N,6,77.96548321,,,
NNCCO,[H],NN[CH]CO,C-H,7,91.70981284,,,
NNCCO,[H],NNC[CH]O,C-H,9,92.69374695,,,
NNCCO,[H],NNCC[O],H-O,11,101.7022662,,,
CCNCC,[CH2]NCC,[CH3],C-C,0,82.21622918,,,
CCNCC,[CH2]C,CC[NH],C-N,1,82.6291301,,,
CCNCC,[H],[CH2]CNCC,C-H,4,100.2866059,,,
CCNCC,[H],C[CH]NCC,C-H,7,90.21885146,,,
CCNCC,[H],CC[N]CC,H-N,9,93.0733899,,,
C#CCC=C,[C]#C,[CH2]C=C,C-C,1,109.9835024,,,
C#CCC=C,C#C[CH2],[CH]=C,C-C,2,88.36644489,,,
C#CCC=C,[H],[C]#CCC=C,C-H,4,131.6206403,,,
C#CCC=C,[H],C#C[CH]C=C,C-H,5,77.39507753,,,
C#CCC=C,[H],C#CC[C]=C,C-H,7,106.6332319,,,
C#CCC=C,[H],[CH]=CCC#C,C-H,8,109.8448229,,,
C=COC=C,C=C[O],[CH]=C,C-O,1,79.07491913,,,
C=COC=C,[H],[CH]=COC=C,C-H,4,113.6217996,,,
C=COC=C,[H],C=[C]OC=C,C-H,6,107.8399317,,,
C/C=C/CC,[CH3],[CH]=CCC,C-C,0,101.3671764,,,
C/C=C/CC,[CH2]C,[CH]=CC,C-C,2,99.38236538,,,
C/C=C/CC,[CH2]/C=C/C,[CH3],C-C,3,75.38767624,,,
C/C=C/CC,[H],[CH2]/C=C/CC,C-H,4,86.74119658,,,
C/C=C/CC,[H],C/[C]=C/CC,C-H,7,107.058683,,,
C/C=C/CC,[H],C/C=[C]/CC,C-H,8,106.6859426,,,
C/C=C/CC,[H],C[CH]/C=C/C,C-H,9,83.48379736,,,
C/C=C/CC,[H],[CH2]C/C=C/C,C-H,11,100.3085687,,,
C1CCOC1,[H],[CH]1CCOC1,C-H,5,96.48578384,,,
C1CCOC1,[H],[CH]1CCCO1,C-H,9,92.13463643,,,
c1cc[nH]c1,[H],[c]1cc[nH]c1,C-H,5,117.5845189,,,
c1cc[nH]c1,[H],[c]1ccc[nH]1,C-H,7,118.0269128,,,
c1cc[nH]c1,[H],C1=C[N]C=C1,H-N,8,96.06347028,,,
CCCCOC(=O)CCC,[CH2]CCOC(=O)CCC,[CH3],C-C,0,89.04415461,,,
CCCCOC(=O)CCC,[CH2]COC(=O)CCC,[CH2]C,C-C,1,88.56411022,,,
CCCCOC(=O)CCC,[CH2]CC,[CH2]OC(=O)CCC,C-C,2,88.30745904,,,
CCCCOC(=O)CCC,CCCC([O])=O,[CH2]CCC,C-O,3,93.44111017,,,
CCCCOC(=O)CCC,CCCC[O],CCC[C]=O,C-O,4,102.4722197,,,
CCCCOC(=O)CCC,CCCCO[C]=O,[CH2]CC,C-C,6,93.43985515,,,
CCCCOC(=O)CCC,[CH2]C(=O)OCCCC,[CH2]C,C-C,7,84.86870972,,,
CCCCOC(=O)CCC,[CH2]CC(=O)OCCCC,[CH3],C-C,8,89.51164881,,,
CCCCOC(=O)CCC,[H],C[CH]CCOC(=O)CCC,C-H,12,96.83907141,,,
CCCCOC(=O)CCC,[H],CC[CH]COC(=O)CCC,C-H,14,98.20139345,,,
CCCCOC(=O)CCC,[H],CCC[CH]OC(=O)CCC,C-H,16,96.0295848,,,
CCCCOC(=O)CCC,[H],CC[CH]C(=O)OCCCC,C-H,18,92.42140805,,,
CCCCOC(=O)CCC,[H],C[CH]CC(=O)OCCCC,C-H,20,97.70942639,,,
CCCCOC(=O)CCC,[H],[CH2]CCC(=O)OCCCC,C-H,22,100.190597,,,
CCCC#N,[CH2]CC#N,[CH3],C-C,0,91.15070232,,,
CCCC#N,[CH2]C#N,[CH2]C,C-C,1,82.84562071,,,
CCCC#N,[H],[CH2]CCC#N,C-H,4,100.5558072,,,
CCCC#N,[H],C[CH]CC#N,C-H,7,98.34132795,,,
CCCC#N,[H],CC[CH]C#N,C-H,9,92.01227218,,,
CN1CCNCC1,C1CNCC[N]1,[CH3],C-N,0,76.83784954,,,
CN1CCNCC1,[H],[CH2]N1CCNCC1,C-H,7,87.8788704,,,
CN1CCNCC1,[H],CN1[CH]CNCC1,C-H,10,87.09573916,,,
CN1CCNCC1,[H],CN1C[CH]NCC1,C-H,12,87.41827879,,,
CN1CCNCC1,[H],CN1CC[N]CC1,H-N,14,91.57489841,,,
CN1CCOCC1,C1COCC[N]1,[CH3],C-N,0,77.52936446,,,
CN1CCOCC1,[H],[CH2]N1CCOCC1,C-H,7,89.00524905,,,
CN1CCOCC1,[H],CN1[CH]COCC1,C-H,10,88.00311718,,,
CN1CCOCC1,[H],CN1C[CH]OCC1,C-H,12,91.75373847,,,
C1=CCNC1,[H],[C]1=CCNC1,C-H,5,113.3783261,,,
C1=CCNC1,[H],[CH]1C=CCN1,C-H,7,75.17495069,,,
C1=CCNC1,[H],C1=CC[N]C1,H-N,9,89.92329472,,,
CCC#C[C@H](C)O,[C]#C[C@H](C)O,[CH2]C,C-C,1,123.9436952,,,
CCC#C[C@H](C)O,[H],[CH2]CC#C[C@H](C)O,C-H,6,101.8729486,,,
CCC#C[C@H](C)O,[H],C[CH]C#C[C@H](C)O,C-H,9,87.30093461,,,
CCC#C[C@H](C)O,[H],[CH2][C@H](O)C#CCC,C-H,12,102.0034705,,,
CCC#C[C@H](C)O,[H],CCC#C[C@H](C)[O],H-O,15,105.1893337,,,
CC(C)OCCO,C[CH]OCCO,[CH3],C-C,0,86.10427494,,,
CC(C)OCCO,[O]CCO,C[CH]C,C-O,2,86.55357139,,,
CC(C)OCCO,CC(C)[O],[CH2]CO,C-O,3,88.29992894,,,
CC(C)OCCO,[CH2]O,[CH2]OC(C)C,C-C,4,84.93773571,,,
CC(C)OCCO,[CH2]COC(C)C,[OH],C-O,5,97.95352739,,,
CC(C)OCCO,[H],C[C](C)OCCO,C-H,9,93.5822997,,,
CC(C)OCCO,[H],CC(C)O[CH]CO,C-H,13,95.18872274,,,
CC(C)OCCO,[H],CC(C)OC[CH]O,C-H,15,93.94813744,,,
CC(C)OCCO,[H],CC(C)OCC[O],H-O,17,106.3470878,,,
CCCOC(C)=O,[CH2]COC(C)=O,[CH3],C-C,0,90.36945362,,,
CCCOC(C)=O,[CH2]C,[CH2]OC(C)=O,C-C,1,88.23655053,,,
CCCOC(C)=O,CC([O])=O,[CH2]CC,C-O,2,94.31962277,,,
CCCOC(C)=O,CCC[O],C[C]=O,C-O,3,101.7066587,,,
CCCOC(C)=O,CCCO[C]=O,[CH3],C-C,4,94.71997351,,,
CCCOC(C)=O,[H],[CH2]CCOC(C)=O,C-H,6,100.1636141,,,
CCCOC(C)=O,[H],C[CH]COC(C)=O,C-H,9,98.02004335,,,
CCCOC(C)=O,[H],CC[CH]OC(C)=O,C-H,11,96.35902702,,,
CCCOC(C)=O,[H],[CH2]C(=O)OCCC,C-H,13,97.23753962,,,
CCON=O,[CH2]C,[O]N=O,C-O,1,60.95245921,,,
CCON=O,CC[O],[N]=O,N-O,2,38.74679822,,,
CCON=O,[H],[CH2]CON=O,C-H,4,101.2247318,,,
C[C@@H]1CNCCN1,[H],[CH2][C@@H]1CNCCN1,C-H,7,101.2197117,,,
C[C@@H]1CNCCN1,[H],C[C@@H]1[CH]NCCN1,C-H,11,90.00047833,,,
C[C@@H]1CNCCN1,[H],C[C@@H]1C[N]CCN1,H-N,13,92.50047418,,,
C[C@@H]1CNCCN1,[H],C[C@@H]1CN[CH]CN1,C-H,14,90.03812887,,,
C[C@@H]1CNCCN1,[H],C[C@@H]1CNC[CH]N1,C-H,16,89.8661914,,,
C[C@@H]1CNCCN1,[H],C[C@@H]1CNCC[N]1,H-N,18,92.49859165,,,
CNCCN,[CH3],[NH]CCN,C-N,0,82.38126405,,,
CNCCN,[CH2]CN,C[NH],C-N,1,84.16589964,,,
CNCCN,[CH2]NC,[CH2]N,C-C,2,75.06701914,,,
CNCCN,[CH2]CNC,[NH2],C-N,3,87.80419683,,,
CNCCN,[H],[CH2]NCCN,C-H,4,92.99118622,,,
CNCCN,[H],C[N]CCN,H-N,7,92.75587034,,,
CNCCN,[H],CN[CH]CN,C-H,8,88.73604769,,,
CNCCN,[H],CNC[CH]N,C-H,10,90.41965434,,,
CNCCN,[H],CNCC[NH],H-N,12,100.6932317,,,
CC(C)NCCO,C[CH]NCCO,[CH3],C-C,0,82.28839271,,,
CC(C)NCCO,C[CH]C,[NH]CCO,C-N,2,82.18924629,,,
CC(C)NCCO,[CH2]CO,CC(C)[NH],C-N,3,85.7384372,,,
CC(C)NCCO,[CH2]O,[CH2]NC(C)C,C-C,4,80.42280846,,,
